customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,"has_churned
",has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,avg_monthly_charge,contract_type,phone_type,internet_type
5360-XGYAZ,Male,0,Yes,Yes,0,1,2,Bank transfer (automatic),65.65,4664.5,No,71.05102818,FALSE,FALSE,FALSE,TRUE,FALSE,3,2015-08-25,$65.65,2 Year,No Phone Service,DSL
5364-EVNIB,Male,0,No,No,1,2,0,Electronic check,79.8,973.45,Yes,12.19862155,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-07-19,$79.80,Month-to-Month,One Line,Fiber Optic
5364-XYIRR,Male,0,Yes,No,2,2,0,Electronic check,94.65,4812.75,Yes,50.84786054,FALSE,TRUE,TRUE,TRUE,TRUE,1,2017-05-01,$94.65,Month-to-Month,Two or More Lines,Fiber Optic
5365-LLFYV,Female,0,No,No,1,1,0,Mailed check,45.85,105.6,No,2.303162486,TRUE,FALSE,TRUE,TRUE,TRUE,0,2021-05-16,$45.85,Month-to-Month,One Line,DSL
5366-IJEQJ,Male,0,No,No,2,2,0,Electronic check,88.7,1761.45,Yes,19.85851184,FALSE,TRUE,TRUE,TRUE,TRUE,0,2019-11-29,$88.70,Month-to-Month,Two or More Lines,Fiber Optic
5366-OBVMR,Female,0,Yes,No,1,1,0,Mailed check,50.3,908.75,No,18.0666004,TRUE,FALSE,TRUE,TRUE,TRUE,1,2020-01-23,$50.30,Month-to-Month,One Line,DSL
5370-IIVVL,Male,0,No,No,2,2,1,Credit card (automatic),104.5,3778,No,36.15311005,FALSE,FALSE,TRUE,TRUE,TRUE,0,2018-07-22,$104.50,1 Year,Two or More Lines,Fiber Optic
5371-VYLSX,Female,1,No,No,2,2,0,Electronic check,83.4,4113.7,No,49.32494005,TRUE,FALSE,TRUE,TRUE,TRUE,0,2017-06-16,$83.40,Month-to-Month,Two or More Lines,Fiber Optic
5372-FBKBN,Female,0,No,Yes,1,0,0,Mailed check,20.75,452.2,No,21.79277108,TRUE,FALSE,TRUE,FALSE,FALSE,2,2019-10-02,$20.75,Month-to-Month,One Line,No Internet Service
5373-SFODM,Male,1,Yes,No,2,2,0,Credit card (automatic),85.25,3132.75,Yes,36.74780059,FALSE,TRUE,TRUE,TRUE,TRUE,1,2018-07-04,$85.25,Month-to-Month,Two or More Lines,Fiber Optic
5375-XLDOF,Male,0,Yes,Yes,2,2,2,Bank transfer (automatic),114.35,7665.8,No,67.0380411,FALSE,FALSE,TRUE,TRUE,TRUE,3,2015-12-25,$114.35,2 Year,Two or More Lines,Fiber Optic
5376-DEQCP,Female,0,No,No,1,2,0,Electronic check,70.6,70.6,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-06-25,$70.60,Month-to-Month,One Line,Fiber Optic
5376-PCKNB,Male,0,Yes,Yes,2,2,1,Credit card (automatic),104.45,7459,No,71.41215893,FALSE,FALSE,TRUE,TRUE,TRUE,3,2015-08-14,$104.45,1 Year,Two or More Lines,Fiber Optic
5377-NDTOU,Female,0,Yes,Yes,2,1,2,Mailed check,91.05,6293.75,No,69.12410763,TRUE,FALSE,TRUE,TRUE,TRUE,3,2015-10-23,$91.05,2 Year,Two or More Lines,DSL
5378-IKEEG,Female,0,No,No,0,1,0,Electronic check,35.75,35.75,Yes,1,TRUE,TRUE,FALSE,TRUE,FALSE,0,2021-06-25,$35.75,Month-to-Month,No Phone Service,DSL
5380-AFSSK,Female,0,No,No,2,2,0,Mailed check,93.9,486.85,Yes,5.184771033,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-02-18,$93.90,Month-to-Month,Two or More Lines,Fiber Optic
5380-WJKOV,Male,0,No,No,2,2,0,Electronic check,106.35,3549.25,Yes,33.37329572,FALSE,TRUE,TRUE,TRUE,TRUE,0,2018-10-14,$106.35,Month-to-Month,Two or More Lines,Fiber Optic
5380-XPJNZ,Female,0,No,No,1,0,1,Mailed check,20.05,678.2,No,33.82543641,TRUE,FALSE,TRUE,FALSE,FALSE,0,2018-10-01,$20.05,1 Year,One Line,No Internet Service
5382-SOYZL,Male,0,No,No,2,2,0,Electronic check,95.1,2162.6,No,22.7402734,FALSE,FALSE,TRUE,TRUE,TRUE,0,2019-09-03,$95.10,Month-to-Month,Two or More Lines,Fiber Optic
5382-TEMLV,Male,0,No,No,1,1,0,Bank transfer (automatic),50.9,2298.55,No,45.15815324,FALSE,FALSE,TRUE,TRUE,TRUE,0,2017-10-21,$50.90,Month-to-Month,One Line,DSL
5383-MMTWC,Female,1,Yes,No,2,2,0,Electronic check,84,613.4,Yes,7.302380952,TRUE,TRUE,TRUE,TRUE,TRUE,1,2020-12-15,$84.00,Month-to-Month,Two or More Lines,Fiber Optic
5384-ZTTWP,Female,0,Yes,Yes,1,0,0,Mailed check,19.8,272.95,No,13.78535354,TRUE,FALSE,TRUE,FALSE,FALSE,3,2020-06-01,$19.80,Month-to-Month,One Line,No Internet Service
5385-SUIRI,Male,1,Yes,No,2,2,0,Electronic check,104.2,5568.35,Yes,53.4390595,FALSE,TRUE,TRUE,TRUE,TRUE,1,2017-02-11,$104.20,Month-to-Month,Two or More Lines,Fiber Optic
5386-THSLQ,Female,1,Yes,No,0,1,1,Bank transfer (automatic),45.55,3027.25,No,66.45993414,TRUE,FALSE,FALSE,TRUE,FALSE,1,2016-01-12,$45.55,1 Year,No Phone Service,DSL
5387-ASZNZ,Female,1,No,No,2,1,1,Credit card (automatic),63.85,4174.35,No,65.37744714,TRUE,FALSE,TRUE,TRUE,TRUE,0,2016-02-14,$63.85,1 Year,Two or More Lines,DSL
5389-FFVKB,Male,1,Yes,No,1,2,0,Credit card (automatic),80.3,2483.05,Yes,30.92216687,FALSE,TRUE,TRUE,TRUE,TRUE,1,2018-12-28,$80.30,Month-to-Month,One Line,Fiber Optic
5392-AKEMH,Female,0,No,No,1,1,0,Electronic check,45.05,523.1,No,11.61154273,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-08-06,$45.05,Month-to-Month,One Line,DSL
5393-HJZSM,Female,0,Yes,Yes,1,1,0,Bank transfer (automatic),76.3,2404.15,No,31.50917431,TRUE,FALSE,TRUE,TRUE,TRUE,3,2018-12-10,$76.30,Month-to-Month,One Line,DSL
5393-RXQSZ,Male,0,No,No,1,2,0,Electronic check,79.6,79.6,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-06-25,$79.60,Month-to-Month,One Line,Fiber Optic
5394-MEITZ,Female,0,Yes,Yes,1,1,2,Bank transfer (automatic),80.6,4946.7,No,61.37344913,TRUE,FALSE,TRUE,TRUE,TRUE,3,2016-06-15,$80.60,2 Year,One Line,DSL
5394-SVGJV,Male,0,No,No,2,2,0,Bank transfer (automatic),98.8,3475.55,Yes,35.17763158,FALSE,TRUE,TRUE,TRUE,TRUE,0,2018-08-21,$98.80,Month-to-Month,Two or More Lines,Fiber Optic
5396-IZEPB,Male,0,No,No,1,0,0,Credit card (automatic),19.7,180.7,No,9.172588832,FALSE,FALSE,TRUE,FALSE,FALSE,0,2020-10-20,$19.70,Month-to-Month,One Line,No Internet Service
5397-NSKQG,Male,0,Yes,Yes,0,1,2,Credit card (automatic),50.9,3281.65,No,64.47249509,FALSE,FALSE,FALSE,TRUE,FALSE,3,2016-03-12,$50.90,2 Year,No Phone Service,DSL
5397-TUPSH,Male,1,Yes,No,1,2,1,Bank transfer (automatic),70.95,4555.2,No,64.20295983,FALSE,FALSE,TRUE,TRUE,TRUE,1,2016-03-21,$70.95,1 Year,One Line,Fiber Optic
5399-ZIMKF,Male,0,No,No,1,2,0,Electronic check,74.65,383.65,No,5.139316812,FALSE,FALSE,TRUE,TRUE,TRUE,0,2021-02-19,$74.65,Month-to-Month,One Line,Fiber Optic
5402-HTOTQ,Male,0,No,No,2,1,0,Electronic check,55.3,875.35,No,15.82911392,FALSE,FALSE,TRUE,TRUE,TRUE,0,2020-03-31,$55.30,Month-to-Month,Two or More Lines,DSL
5404-GGUKR,Male,0,No,No,1,1,0,Electronic check,51.35,262.3,No,5.108081792,FALSE,FALSE,TRUE,TRUE,TRUE,0,2021-02-20,$51.35,Month-to-Month,One Line,DSL
5405-ZMYXQ,Female,0,No,No,2,2,0,Credit card (automatic),74.6,548.9,No,7.357908847,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-12-14,$74.60,Month-to-Month,Two or More Lines,Fiber Optic
5406-KGRMX,Female,0,No,No,2,0,2,Electronic check,24.55,1719.15,No,70.02647658,TRUE,FALSE,TRUE,FALSE,FALSE,0,2015-09-26,$24.55,2 Year,Two or More Lines,No Internet Service
5414-OFQCB,Male,0,No,No,2,2,2,Credit card (automatic),90.45,5229.8,No,57.81978994,FALSE,FALSE,TRUE,TRUE,TRUE,0,2016-10-01,$90.45,2 Year,Two or More Lines,Fiber Optic
5419-CONWX,Female,1,No,No,1,2,0,Credit card (automatic),99.8,442.85,Yes,4.437374749,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-03-13,$99.80,Month-to-Month,One Line,Fiber Optic
5419-JKZNQ,Male,1,Yes,No,2,2,0,Mailed check,77.9,2351.45,No,30.18549422,FALSE,FALSE,TRUE,TRUE,TRUE,1,2019-01-19,$77.90,Month-to-Month,Two or More Lines,Fiber Optic
5419-JPRRN,Male,0,No,No,2,2,0,Electronic check,101.45,101.45,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-06-25,$101.45,Month-to-Month,Two or More Lines,Fiber Optic
5419-KLXBN,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),89.15,2257.75,Yes,25.32529445,TRUE,TRUE,TRUE,TRUE,TRUE,3,2019-06-16,$89.15,Month-to-Month,One Line,Fiber Optic
5423-BHIXO,Female,0,No,No,2,1,0,Electronic check,54.2,1739.6,No,32.09594096,TRUE,FALSE,TRUE,TRUE,TRUE,0,2018-11-22,$54.20,Month-to-Month,Two or More Lines,DSL
5424-RLQLC,Male,0,No,No,1,1,0,Mailed check,59.65,638.95,No,10.7116513,FALSE,FALSE,TRUE,TRUE,TRUE,0,2020-09-03,$59.65,Month-to-Month,One Line,DSL
5429-LWCMV,Female,0,No,No,2,2,0,Electronic check,89.15,1057.55,No,11.86259114,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-07-30,$89.15,Month-to-Month,Two or More Lines,Fiber Optic
5433-KYGHE,Female,0,No,Yes,2,2,0,Mailed check,86,1164.05,No,13.53546512,TRUE,FALSE,TRUE,TRUE,TRUE,2,2020-06-09,$86.00,Month-to-Month,Two or More Lines,Fiber Optic
5438-QMDDL,Female,0,Yes,No,1,1,0,Mailed check,59.8,1130.85,No,18.91053512,TRUE,FALSE,TRUE,TRUE,TRUE,1,2019-12-28,$59.80,Month-to-Month,One Line,DSL
5439-WIKXB,Male,1,Yes,No,1,2,0,Electronic check,94.55,3851.45,No,40.73453199,FALSE,FALSE,TRUE,TRUE,TRUE,1,2018-03-04,$94.55,Month-to-Month,One Line,Fiber Optic
5440-FLBQG,Male,1,Yes,No,2,2,2,Bank transfer (automatic),108.4,7318.2,Yes,67.51107011,FALSE,TRUE,TRUE,TRUE,TRUE,1,2015-12-11,$108.40,2 Year,Two or More Lines,Fiber Optic
5440-VHLUL,Male,0,No,No,2,2,1,Bank transfer (automatic),105.2,7386.05,No,70.20960076,FALSE,FALSE,TRUE,TRUE,TRUE,0,2015-09-20,$105.20,1 Year,Two or More Lines,Fiber Optic
5442-BHQNG,Female,0,No,No,1,2,0,Electronic check,70.35,139.25,No,1.97938877,TRUE,FALSE,TRUE,TRUE,TRUE,0,2021-05-26,$70.35,Month-to-Month,One Line,Fiber Optic
5442-BXVND,Female,0,Yes,Yes,2,0,0,Bank transfer (automatic),24.25,838.5,No,34.57731959,TRUE,FALSE,TRUE,FALSE,FALSE,3,2018-09-08,$24.25,Month-to-Month,Two or More Lines,No Internet Service
5442-PPTJY,Male,0,Yes,Yes,1,0,2,Mailed check,19.7,258.35,No,13.1142132,FALSE,FALSE,TRUE,FALSE,FALSE,3,2020-06-22,$19.70,2 Year,One Line,No Internet Service
5442-UTCVD,Male,0,No,Yes,2,2,0,Electronic check,91.85,257.05,Yes,2.798584649,FALSE,TRUE,TRUE,TRUE,TRUE,2,2021-05-01,$91.85,Month-to-Month,Two or More Lines,Fiber Optic
5442-XSDCW,Male,0,Yes,Yes,1,2,0,Bank transfer (automatic),79.5,868.5,Yes,10.9245283,FALSE,TRUE,TRUE,TRUE,TRUE,3,2020-08-27,$79.50,Month-to-Month,One Line,Fiber Optic
5443-SCMKX,Female,0,Yes,No,2,2,1,Electronic check,94.3,5610.15,No,59.49257688,TRUE,FALSE,TRUE,TRUE,TRUE,1,2016-08-11,$94.30,1 Year,Two or More Lines,Fiber Optic
5445-GLVOT,Female,0,No,No,1,1,0,Electronic check,49.8,1049.05,No,21.06526104,TRUE,FALSE,TRUE,TRUE,TRUE,0,2019-10-24,$49.80,Month-to-Month,One Line,DSL
5445-PZWGX,Male,0,No,No,2,2,1,Electronic check,102,6529.25,Yes,64.0122549,FALSE,TRUE,TRUE,TRUE,TRUE,0,2016-03-26,$102.00,1 Year,Two or More Lines,Fiber Optic
5445-UTODQ,Female,0,Yes,No,1,2,0,Electronic check,81.1,576.65,Yes,7.110357583,TRUE,TRUE,TRUE,TRUE,TRUE,1,2020-12-21,$81.10,Month-to-Month,One Line,Fiber Optic
5446-DKWYW,Female,1,Yes,Yes,2,1,1,Electronic check,65.2,3965.05,No,60.81365031,TRUE,FALSE,TRUE,TRUE,TRUE,3,2016-07-02,$65.20,1 Year,Two or More Lines,DSL
5447-VYTKW,Male,0,No,No,1,1,0,Mailed check,53.45,1461.45,No,27.34237605,FALSE,FALSE,TRUE,TRUE,TRUE,0,2019-04-16,$53.45,Month-to-Month,One Line,DSL
5447-WZAFP,Female,0,No,No,1,2,1,Mailed check,100.3,5200.8,No,51.85244267,TRUE,FALSE,TRUE,TRUE,TRUE,0,2017-03-31,$100.30,1 Year,One Line,Fiber Optic
5448-VWNAM,Female,0,No,Yes,2,1,0,Mailed check,75.9,1375.6,No,18.12384717,TRUE,FALSE,TRUE,TRUE,TRUE,2,2020-01-21,$75.90,Month-to-Month,Two or More Lines,DSL
5449-FIBXJ,Male,0,Yes,Yes,2,2,0,Electronic check,103.3,2012.7,Yes,19.48402711,FALSE,TRUE,TRUE,TRUE,TRUE,3,2019-12-11,$103.30,Month-to-Month,Two or More Lines,Fiber Optic
5451-MHQOF,Male,0,Yes,Yes,2,0,1,Mailed check,24.45,1431.65,No,58.55419223,FALSE,FALSE,TRUE,FALSE,FALSE,3,2016-09-08,$24.45,1 Year,Two or More Lines,No Internet Service
5451-YHYPW,Female,1,Yes,No,2,2,2,Credit card (automatic),115.75,8443.7,No,72.94773218,TRUE,FALSE,TRUE,TRUE,TRUE,1,2015-06-29,$115.75,2 Year,Two or More Lines,Fiber Optic
5453-AXEPF,Male,0,Yes,No,2,2,0,Bank transfer (automatic),80.5,1336.9,No,16.60745342,FALSE,FALSE,TRUE,TRUE,TRUE,1,2020-03-07,$80.50,Month-to-Month,Two or More Lines,Fiber Optic
5453-YBTWV,Male,0,Yes,Yes,1,2,2,Credit card (automatic),101.1,6994.8,No,69.18694362,FALSE,FALSE,TRUE,TRUE,TRUE,3,2015-10-21,$101.10,2 Year,One Line,Fiber Optic
5456-ITGIC,Male,1,Yes,No,0,1,2,Credit card (automatic),64.45,4641.1,No,72.01086113,FALSE,FALSE,FALSE,TRUE,FALSE,1,2015-07-27,$64.45,2 Year,No Phone Service,DSL
5457-COLHT,Male,0,Yes,Yes,1,1,2,Bank transfer (automatic),80.65,5542.55,No,68.72349659,FALSE,FALSE,TRUE,TRUE,TRUE,3,2015-11-04,$80.65,2 Year,One Line,DSL
5458-CQJTA,Male,0,Yes,Yes,1,1,2,Bank transfer (automatic),74.8,4820.15,Yes,64.44050802,FALSE,TRUE,TRUE,TRUE,TRUE,3,2016-03-13,$74.80,2 Year,One Line,DSL
5461-QKNTN,Male,1,Yes,No,2,2,0,Electronic check,94.3,3953.15,No,41.92099682,FALSE,FALSE,TRUE,TRUE,TRUE,1,2018-01-27,$94.30,Month-to-Month,Two or More Lines,Fiber Optic
5465-BUBFA,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),19.3,772.4,No,40.02072539,TRUE,FALSE,TRUE,FALSE,FALSE,3,2018-03-26,$19.30,2 Year,One Line,No Internet Service
5468-BPMMO,Male,0,Yes,No,1,0,0,Electronic check,19.6,851.2,No,43.42857143,FALSE,FALSE,TRUE,FALSE,FALSE,1,2017-12-13,$19.60,Month-to-Month,One Line,No Internet Service
5469-CTCWN,Male,0,Yes,Yes,2,2,1,Electronic check,106,6547.7,Yes,61.77075472,FALSE,TRUE,TRUE,TRUE,TRUE,3,2016-06-03,$106.00,1 Year,Two or More Lines,Fiber Optic
5469-NUJUR,Male,0,No,No,1,0,2,Mailed check,19.95,373.5,No,18.72180451,FALSE,FALSE,TRUE,FALSE,FALSE,0,2020-01-03,$19.95,2 Year,One Line,No Internet Service
5472-CVMDX,Female,0,No,No,0,1,2,Mailed check,38.9,2719.2,No,69.90231362,TRUE,FALSE,FALSE,TRUE,FALSE,0,2015-09-29,$38.90,2 Year,No Phone Service,DSL
5473-KHBPS,Female,0,Yes,Yes,2,2,1,Credit card (automatic),95.7,4976.15,No,51.99738767,TRUE,FALSE,TRUE,TRUE,TRUE,3,2017-03-27,$95.70,1 Year,Two or More Lines,Fiber Optic
5474-LAMUQ,Male,0,Yes,No,1,0,1,Mailed check,20.1,533.9,No,26.56218905,FALSE,FALSE,TRUE,FALSE,FALSE,1,2019-05-10,$20.10,1 Year,One Line,No Internet Service
5478-JJVZK,Female,0,No,No,2,1,0,Mailed check,60.9,2033.85,No,33.39655172,TRUE,FALSE,TRUE,TRUE,TRUE,0,2018-10-14,$60.90,Month-to-Month,Two or More Lines,DSL
5480-HPRRX,Female,1,No,No,0,1,0,Electronic check,25.3,77.75,Yes,3.07312253,TRUE,TRUE,FALSE,TRUE,FALSE,0,2021-04-23,$25.30,Month-to-Month,No Phone Service,DSL
5480-TBGPH,Female,0,Yes,No,1,2,0,Credit card (automatic),99.3,2431.35,Yes,24.48489426,TRUE,TRUE,TRUE,TRUE,TRUE,1,2019-07-12,$99.30,Month-to-Month,One Line,Fiber Optic
5480-XTFFL,Female,0,Yes,Yes,1,0,2,Mailed check,21,697.7,No,33.22380952,TRUE,FALSE,TRUE,FALSE,FALSE,3,2018-10-19,$21.00,2 Year,One Line,No Internet Service
5481-NTDOH,Female,1,Yes,No,2,2,1,Credit card (automatic),107.05,7142.5,No,66.72115834,TRUE,FALSE,TRUE,TRUE,TRUE,1,2016-01-04,$107.05,1 Year,Two or More Lines,Fiber Optic
5482-NUPNA,Female,0,No,No,1,1,0,Mailed check,60.4,272.15,Yes,4.505794702,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-03-10,$60.40,Month-to-Month,One Line,DSL
5482-PLVPE,Female,1,No,No,0,1,0,Electronic check,24.35,41.85,Yes,1.718685832,TRUE,TRUE,FALSE,TRUE,FALSE,0,2021-06-03,$24.35,Month-to-Month,No Phone Service,DSL
5482-VXSXJ,Male,0,No,No,1,2,0,Mailed check,93.2,2157.3,No,23.14699571,FALSE,FALSE,TRUE,TRUE,TRUE,0,2019-08-21,$93.20,Month-to-Month,One Line,Fiber Optic
5485-ITNPC,Male,0,Yes,No,1,1,2,Bank transfer (automatic),85.9,5595.3,No,65.13736903,FALSE,FALSE,TRUE,TRUE,TRUE,1,2016-02-21,$85.90,2 Year,One Line,DSL
5485-WUYWF,Male,1,No,No,1,1,0,Bank transfer (automatic),66.4,94.55,Yes,1.423945783,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-06-12,$66.40,Month-to-Month,One Line,DSL
5493-SDRDQ,Male,0,No,No,1,1,0,Mailed check,55.1,113.35,Yes,2.057168784,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-05-24,$55.10,Month-to-Month,One Line,DSL
5494-HECPR,Female,0,No,No,1,2,0,Electronic check,80.25,80.25,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-06-25,$80.25,Month-to-Month,One Line,Fiber Optic
5494-WOZRZ,Female,0,Yes,Yes,1,1,2,Credit card (automatic),82,5999.85,No,73.16890244,TRUE,FALSE,TRUE,TRUE,TRUE,3,2015-06-22,$82.00,2 Year,One Line,DSL
5495-GPSRW,Male,0,No,No,1,0,2,Mailed check,19.7,419.4,No,21.2893401,FALSE,FALSE,TRUE,FALSE,FALSE,0,2019-10-17,$19.70,2 Year,One Line,No Internet Service
5498-IBWPI,Female,0,Yes,Yes,1,1,1,Credit card (automatic),49.4,3251.85,No,65.82692308,TRUE,FALSE,TRUE,TRUE,TRUE,3,2016-01-31,$49.40,1 Year,One Line,DSL
5498-TXHLF,Female,0,Yes,Yes,2,2,0,Electronic check,87.45,2874.15,Yes,32.86620926,TRUE,TRUE,TRUE,TRUE,TRUE,3,2018-10-30,$87.45,Month-to-Month,Two or More Lines,Fiber Optic
5499-ECUTN,Female,0,Yes,No,1,1,1,Credit card (automatic),66.05,3021.45,No,45.74489023,TRUE,FALSE,TRUE,TRUE,TRUE,1,2017-10-03,$66.05,1 Year,One Line,DSL
5501-TVMGM,Male,0,No,No,1,1,0,Electronic check,55.25,55.25,No,1,FALSE,FALSE,TRUE,TRUE,TRUE,0,2021-06-25,$55.25,Month-to-Month,One Line,DSL
5502-RLUYV,Female,0,Yes,Yes,2,2,0,Electronic check,103.95,7446.9,Yes,71.63924964,TRUE,TRUE,TRUE,TRUE,TRUE,3,2015-08-07,$103.95,Month-to-Month,Two or More Lines,Fiber Optic
5504-WSIUR,Female,0,No,No,2,2,1,Bank transfer (automatic),90.25,6385.95,No,70.75844875,TRUE,FALSE,TRUE,TRUE,TRUE,0,2015-09-03,$90.25,1 Year,Two or More Lines,Fiber Optic
5505-OVWQW,Female,0,No,No,1,0,1,Mailed check,20.15,353.65,No,17.55086849,TRUE,FALSE,TRUE,FALSE,FALSE,0,2020-02-08,$20.15,1 Year,One Line,No Internet Service
5510-BOIUJ,Male,0,No,Yes,1,0,0,Mailed check,19.25,19.25,Yes,1,FALSE,TRUE,TRUE,FALSE,FALSE,2,2021-06-25,$19.25,Month-to-Month,One Line,No Internet Service
5512-IDZEI,Male,0,Yes,Yes,2,0,1,Electronic check,24.9,1174.8,No,47.18072289,FALSE,FALSE,TRUE,FALSE,FALSE,3,2017-08-20,$24.90,1 Year,Two or More Lines,No Internet Service
5514-YQENT,Male,0,No,Yes,1,2,2,Electronic check,111.15,4507.15,No,40.55015744,FALSE,FALSE,TRUE,TRUE,TRUE,2,2018-03-10,$111.15,2 Year,One Line,Fiber Optic
5515-AKOAJ,Female,0,No,No,2,2,0,Electronic check,100.1,5440.9,Yes,54.35464535,TRUE,TRUE,TRUE,TRUE,TRUE,0,2017-01-14,$100.10,Month-to-Month,Two or More Lines,Fiber Optic
5515-IDEJJ,Male,0,Yes,Yes,1,0,0,Mailed check,19.9,19.9,Yes,1,FALSE,TRUE,TRUE,FALSE,FALSE,3,2021-06-25,$19.90,Month-to-Month,One Line,No Internet Service
5515-RUGKN,Male,0,No,No,1,1,0,Credit card (automatic),54.75,438.05,No,8.000913242,FALSE,FALSE,TRUE,TRUE,TRUE,0,2020-11-24,$54.75,Month-to-Month,One Line,DSL
5519-NPHVG,Female,0,No,No,2,2,0,Electronic check,94.2,1046.1,Yes,11.10509554,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-08-22,$94.20,Month-to-Month,Two or More Lines,Fiber Optic
5519-TEEUH,Male,0,No,Yes,1,0,1,Mailed check,20.15,682.15,No,33.85359801,FALSE,FALSE,TRUE,FALSE,FALSE,2,2018-09-30,$20.15,1 Year,One Line,No Internet Service
5519-YLDGW,Female,0,Yes,No,2,2,0,Electronic check,103.9,2254.2,Yes,21.69586141,TRUE,TRUE,TRUE,TRUE,TRUE,1,2019-10-05,$103.90,Month-to-Month,Two or More Lines,Fiber Optic
5520-FVEWJ,Female,0,Yes,Yes,2,2,0,Electronic check,84.5,916.9,Yes,10.85088757,TRUE,TRUE,TRUE,TRUE,TRUE,3,2020-08-29,$84.50,Month-to-Month,Two or More Lines,Fiber Optic
5522-JBWMO,Male,0,No,Yes,1,1,0,Electronic check,44,44,No,1,FALSE,FALSE,TRUE,TRUE,TRUE,2,2021-06-25,$44.00,Month-to-Month,One Line,DSL
5522-NYKPB,Male,0,Yes,Yes,1,2,0,Electronic check,85.9,2199.05,No,25.60011641,FALSE,FALSE,TRUE,TRUE,TRUE,3,2019-06-08,$85.90,Month-to-Month,One Line,Fiber Optic
5524-KHNJP,Male,0,Yes,Yes,1,1,1,Credit card (automatic),74.75,2453.3,No,32.82006689,FALSE,FALSE,TRUE,TRUE,TRUE,3,2018-10-31,$74.75,1 Year,One Line,DSL
5527-ACHSO,Female,0,No,No,1,1,0,Mailed check,70.5,829.3,No,11.76312057,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-08-02,$70.50,Month-to-Month,One Line,DSL
5529-GIBVH,Female,0,No,No,1,0,2,Mailed check,20.15,1046.2,No,51.92059553,TRUE,FALSE,TRUE,FALSE,FALSE,0,2017-03-29,$20.15,2 Year,One Line,No Internet Service
5533-NHFRF,Male,1,No,No,0,1,0,Electronic check,44.4,265.8,No,5.986486486,FALSE,FALSE,FALSE,TRUE,FALSE,0,2021-01-24,$44.40,Month-to-Month,No Phone Service,DSL
5533-RJFTJ,Male,0,No,No,0,1,0,Bank transfer (automatic),30.2,1453.1,No,48.11589404,FALSE,FALSE,FALSE,TRUE,FALSE,0,2017-07-23,$30.20,Month-to-Month,No Phone Service,DSL
5536-RTPWK,Male,0,Yes,No,2,2,0,Bank transfer (automatic),99.05,4853.75,Yes,49.00302877,FALSE,TRUE,TRUE,TRUE,TRUE,1,2017-06-26,$99.05,Month-to-Month,Two or More Lines,Fiber Optic
5536-SLHPM,Female,0,Yes,No,2,2,0,Electronic check,77.75,4458.15,Yes,57.33954984,TRUE,TRUE,TRUE,TRUE,TRUE,1,2016-10-15,$77.75,Month-to-Month,Two or More Lines,Fiber Optic
5537-UXXVS,Female,0,Yes,No,1,0,0,Bank transfer (automatic),19.25,375.25,No,19.49350649,TRUE,FALSE,TRUE,FALSE,FALSE,1,2019-12-11,$19.25,Month-to-Month,One Line,No Internet Service
5539-HIVAK,Female,1,Yes,No,2,0,0,Mailed check,25.7,734.6,No,28.58365759,TRUE,FALSE,TRUE,FALSE,FALSE,1,2019-03-09,$25.70,Month-to-Month,Two or More Lines,No Internet Service
5539-TMZLF,Male,1,No,No,1,2,0,Electronic check,69.75,69.75,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-06-25,$69.75,Month-to-Month,One Line,Fiber Optic
5542-DHSXL,Female,0,Yes,No,1,1,0,Mailed check,54.7,235.05,No,4.297074954,TRUE,FALSE,TRUE,TRUE,TRUE,1,2021-03-17,$54.70,Month-to-Month,One Line,DSL
5542-NKVRU,Female,0,No,No,1,0,2,Bank transfer (automatic),20.75,844.45,No,40.69638554,TRUE,FALSE,TRUE,FALSE,FALSE,0,2018-03-06,$20.75,2 Year,One Line,No Internet Service
5542-TBBWB,Male,0,No,No,1,2,0,Electronic check,69.9,69.9,No,1,FALSE,FALSE,TRUE,TRUE,TRUE,0,2021-06-25,$69.90,Month-to-Month,One Line,Fiber Optic
5543-QDCRY,Male,0,No,No,1,1,0,Electronic check,56.4,234.85,No,4.164007092,FALSE,FALSE,TRUE,TRUE,TRUE,0,2021-03-21,$56.40,Month-to-Month,One Line,DSL
